work_id,title,author,rating,category,fandom,relationship,character,additional_tags,warnings,language,date updated,status,words,chapters,comments,kudos,bookmarks,hits
16308554,Inevitabilities,EclipseWing,Teen And Up Audiences,"Gen, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , Harry Potter & Tom Riddle","Harry Potter , Tom Riddle , Albus Dumbledore , Gellert Grindelwald , Hermione Granger , Ron Weasley , Draco Malfoy , Sirius Black , Remus Lupin","same generation tom and harry , Dark Lord Tom Riddle , Necromancer Harry Potter , ron and hermione are good friends , Chamber of Secrets , Kind of Dark Harry , Betrayal , major canonical character death , Also not-death , Animagus , AU in which Harry's parents still die but he's not the Boy-Who-Lived , Tom is a Sociopath , Harry fails at being a Hero , unhealthy relationship , It's so unhealthy , I'm not even kidding , Don't copy to another site",Graphic Depictions Of Violence,English,09 Feb 2019,Complete Work,"103,199",14/14,815,4639,1841,80642
11783307,"Dragons, Snakes, and Secrets",Demondog136,Teen And Up Audiences,"M/M, Multi",Harry Potter - J. K. Rowling,Harry Potter & Severus Snape,"Harry Potter , Severus Snape , Albus Dumbledore , Minerva McGonagall , Viktor Krum , Cedric Diggory , Hogwarts Staff , Hogwarts Students , Fleur Delacour , Olympe Maxime , Igor Karkaroff , Bartemius Crouch Sr. , Lucius Malfoy , Griphook (Harry Potter) , Rita Skeeter , Pansy Parkinson , Draco Malfoy , Blaise Zabini , Luna Lovegood , Hermione Granger , Fred Weasley , George Weasley , Neville Longbottom , I think that's everyone so far xD","Alternate Universe - Harry Potter Setting , Book 4: Harry Potter and the Goblet of Fire , Alternate Universe , Severitus , Good Severus Snape , Dumbledore Bashing , Manipulative Dumbledore , Evil Dumbledore , Implied/Referenced Child Abuse , Past Child Abuse , Child Neglect , Other Additional Tags to Be Added , I'm Bad At Tagging , POV Third Person , Book Spoilers , Good!Lucius Malfoy , Protective!Lucius , Protective!Severus , Protective!Slytherins , Slytherin!Harry , Ron Weasley Bashing , Most Weasleys Bashed , Not the Weasley twins though , Ravenclaw!Hermione , Luna Lovegood Is Awesome , Single Harry (for this part anyway) , Budding relationships , Not really gone into detail about though , Supportive!Slytherins , Papa Bear Severus Snape , Good Slytherins , Dumbledore Being a Dick , Ron Weasley Being an Asshole , Don’t copy to another site , Past Mpreg",Creator Chose Not To Use Archive Warnings,English,14 Jul 2018,Complete Work,"56,293",41/41,850,2670,599,80388
8158447,the last son,dirgewithoutmusic,General Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Hermione Granger/Ron Weasley , Harry Potter/Ginny Weasley , Sirius Black/Remus Lupin , Fleur Delacour/Bill Weasley","Ron Weasley , Harry Potter , Hermione Granger , Ginny Weasley , The Weasleys , Lily Evans Potter","Chosen One Ron Weasley , Seven little Weasley orphans , Lily Lives , Sirius and Remus live , James doesn't , Alternate Universe - Canon Divergence",Major Character Death,English,29 Sep 2016,Complete Work,"13,051",1/1,441,7419,1127,79997
15408702,Wolf's Choice,Lomonaaeren,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,"Harry Potter & Severus Snape , Sirius Black & Harry Potter , Harry Potter & Blaise Zabini , Theodore Nott & Harry Potter , Hermione Granger & Harry Potter & Ron Weasley , Remus Lupin & Harry Potter","Harry Potter , Severus Snape , Sirius Black , Blaise Zabini , Theodore Nott , Albus Dumbledore , Nott Sr. (Harry Potter) , Lucius Malfoy , Draco Malfoy , Narcissa Black Malfoy , Fenrir Greyback , Tom Riddle | Voldemort , Remus Lupin , Hermione Granger , Ron Weasley , Ginny Weasley , Daphne Greengrass , Zacharias Smith , Original Female Character(s) , Original Male Character(s)","Slytherin Harry Potter , Book 4: Harry Potter and the Goblet of Fire , Werewolves , Alternate Universe - Canon Divergence , Gore , Torture , Violence , Minor Character Death , Present Tense , Angst","Creator Chose Not To Use Archive Warnings , Graphic Depictions Of Violence",English,07 Jul 2020,Complete Work,"186,312",60/60,2184,3448,567,79895
8416798,Control It's Not What It's Cracked Up To Be,elvirakitties,Not Rated,"F/M, M/M, Multi",Harry Potter - J. K. Rowling,"Harry Potter/Severus Snape , James Potter/Lily Evans Potter , Petunia Evans Dursley/Vernon Dursley","Harry Potter , Severus Snape , Albus Dumbledore , James Potter , Lily Evans Potter , Hermione Granger , The Weasleys , Poppy Pomfrey , Minerva McGonagall , Tom Riddle | Voldemort , Original Male Character(s) , The Dursleys","Dumbledore Bashing , James Potter Bashing , Lily Evans Potter Bashing , Twin Potters , Wrong Boy-Who-Lived , Azkaban , Good Dursley Family , Bad Parenting",No Archive Warnings Apply,English,25 Aug 2017,Complete Work,"16,592",7/7,322,3828,748,79725
7666957,Harry Potter and the Cursed Child (in novel form),BoleynC,Not Rated,"Multi, Other",Harry Potter - J. K. Rowling,Scorpius Malfoy/Albus Severus Potter,"Scorpius Malfoy , Albus Severus Potter , Rose Weasley , Delphi (Harry Potter) , Harry Potter , Ron Weasley , Hermione Granger",,Creator Chose Not To Use Archive Warnings,English,10 Oct 2016,Complete Work,"292,209",77/77,1859,3122,659,79546
1113651,Sisyphus,esama,Teen And Up Audiences,"Gen, F/M",Harry Potter - J. K. Rowling,"Harry Potter/Ginny Weasley , Harry Potter/Original Character(s)",Harry Potter,"Alternate Universe , Time Loop , Self Harm , Suicide , hopeless existence , generally morbid and dark , Do not repost , Don't copy to another site",Creator Chose Not To Use Archive Warnings,English,01 Jan 2014,Complete Work,"5,607",1/1,196,4929,1249,79526
1999356,Royal Ward,Catstaff,General Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Sirius Black , Draco Malfoy , Lucius Malfoy , Narcissa Black Malfoy , Remus Lupin , Original Characters , Historical Character(s)","Alternate Universe - Canon Divergence , Alternate Universe - Historical",No Archive Warnings Apply,English,07 Nov 2020,Work in Progress,"293,733",63/?,854,1957,918,79114
4902346,The Way Down,lettered,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Draco Malfoy , Harry Potter , Hermione Granger , Ron Weasley , Charlie Weasley , Pansy Parkinson , Gregory Goyle","nervous breakdown , Social Anxiety , hermit Harry , Powerful Harry",No Archive Warnings Apply,English,12 Apr 2012,Complete Work,"65,615",9/9,348,4596,1278,79110
15457248,Black Mask,izzythehutt,Teen And Up Audiences,"F/M, Gen",Harry Potter - J. K. Rowling,"Sirius Black & Regulus Black , Sirius Black & Orion Black , Sirius Black & Walburga Black , Orion Black & Regulus Black & Sirius Black & Walburga Black , James Potter/Lily Evans Potter , Lucius Malfoy/Narcissa Black Malfoy , Bellatrix Black Lestrange/Rodolphus Lestrange , Sirius Black/Original Female Character(s) , Orion Black/Walburga Black , Andromeda Black Tonks/Ted Tonks","Sirius Black , Regulus Black , Walburga Black , Orion Black , James Potter , Frank Longbottom , Lily Evans Potter , Peter Pettigrew , Arcturus Black , Lucretia Black Prewett , Lucius Malfoy , Narcissa Black Malfoy , Remus Lupin , Rodolphus Lestrange , Rabastan Lestrange , Albus Dumbledore , Portrait Phineas Nigellus Black , Minerva McGonagall , Horace Slughorn , Alastor ""Mad-Eye"" Moody , Mundungus Fletcher , Bartemius Crouch Sr. , Alice Longbottom , Andromeda Black Tonks , Nymphadora Tonks , Severus Snape , Evan Rosier , Bellatrix Black Lestrange , Marlene McKinnon , Dorcas Meadowes , Benjy Fenwick , Gideon Prewett (Harry Potter) , Fabian Prewett , Cygnus Black , Druella Rosier Black","Black Family (Harry Potter) - Freeform , The Noble and Most Ancient House of Black , Witness Protection AU , Regulus Black Lives , Father-Son Relationship , Dysfunctional Family , Espionage , Arranged Marriage , The Blacks are a weird combo of the Gilmores and the Bluths , Orion Black gets a Captain Von Trapp redemption arc , Family Feels , Scarlet Pimpernel meets Georgette Heyer nonsense , Family Reunions , The Blacks are Victorian wish fulfillment absurdity , Don't copy to another site",No Archive Warnings Apply,English,26 Jan 2021,Work in Progress,"448,102",29/38,1008,1982,410,78862
17825717,Snakes and Other Cunning Creatures,darkswordstill,Not Rated,No category,Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , Lucius Malfoy/Narcissa Black Malfoy","Harry Potter , Tom Riddle | Voldemort , Harry Potter Characters , Lucius Malfoy , Narcissa Black Malfoy , Draco Malfoy , Severus Snape","Female Harry Potter , Good Malfoy Family (Harry Potter) , Manipulative Albus Dumbledore , Abusive Dursley Family (Harry Potter) , Smart Harry Potter , Pureblood Culture (Harry Potter) , Powerful Harry Potter , Slow Burn , Not Beta Read , BAMF Harry Potter",Creator Chose Not To Use Archive Warnings,English,03 Apr 2020,Work in Progress,"98,955",28/?,1094,4308,1577,78823
16269131,Basilisk Eyes,Hegemone,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Ron Weasley , Ginny Weasley , Fawkes (Harry Potter) , Minerva McGonagall , Molly Weasley , Diary Tom Riddle , Arthur Weasley , Dumbledore , Dobby , Poppy Pomfrey , Percy Weasley , Rubeus Hagrid , Hermione Granger , Petunia Evans Dursley , Hedwig (Harry Potter) , Vernon Dursley , Dudley Dursley , Original Characters , Arabella Figg , Nio hus cherio kisa , Dr. Granger , Godric Burbage , Mei Lee , Bing Lee , Gemma Boot , Tony Montague , Aminah Khan , Healer Archimedea Jordan , Adam Ceesay , Lieutenant James Holman , Perenelle Flamel (Harry Potter) , Besel Geller , Arig Gurgisya (OC) , Figora (OC) , Petro Sinistra (OC) , Lee Jordan , Gargnuk (OC) , Severus Snape , Remus Lupin , Neville Longbottom , Rita Skeeter , Augusta Longbottom , Alice Longbottom , Charlie Weasley , Luna Lovegood , Filius Flitwick , Sybill Trelawney , Sirius Black , Nicolas Flamel (Harry Potter)","Book 2: Harry Potter and the Chamber of Secrets , Blind!HarryPotter , Basilisk - Freeform , Making up spells , Floo Network , Major Character Injury , Blind Character , Hurt/Comfort , Vomiting , Canon Compliant , Blind Harry , Number Four Privet Drive (Harry Potter) , Parseltongue , Snakes , Owls , Basilisks , Book 3: Harry Potter and the Prisoner of Azkaban , Parselmouth Harry Potter , Deaf Character , Wheelchairs , Disabled Character of Color , BSL , Muteness , POV Harry Potter , mermaid , Jiāorén , Canon compliant except for the use of accio by a first year , Spattergoit , Ocean , Magical eye prosthetics not yet explored as an option , Werewolves , Lycanthropes , Magical Prosthetics , Goblins , Braille , protactile bsl , Pensieves , Muggles , Diagon Alley , Egress magic , Deafblind , St. Mungo's , Gardens & Gardening , Animagus , The Burrow (Harry Potter) , Garden Gnomes , Hogwarts , Flying Carpets , Flying , Nonbinary Character , Wixen , Slow Build , Null Zone , Amputees , very very very slow build",Graphic Depictions Of Violence,English,24 Nov 2020,Complete Work,"478,513",157/157,3827,2428,623,78634
12378177,Luck,Mortvient,Teen And Up Audiences,"F/F, F/M, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , Harry Potter/Voldemort , Harry Potter/Tom Riddle | Voldemort","Harry Potter , Tom Riddle , Tom Riddle | Voldemort , Voldemort (Harry Potter) , Death (Harry Potter) , Sirius Black , Remus Lupin , Albus Dumbledore , Severus Snape , Blaise Zabini , Draco Malfoy , Luna Lovegood , Lucius Malfoy , Narcissa Black Malfoy , Ron Weasley , Hermione Granger , Ginny Weasley , Molly Weasley , Fred Weasley , George Weasley , Bellatrix Black Lestrange , Bartemius Crouch Jr. , Neville Longbottom , The Weasleys , Rita Skeeter","Master of Death Harry Potter , Lady Hecate , redo , Overpowered Harry Potter , Dark Harry , Dumbledore Bashing , Weasley Bashing , Master of Life Harry Potter , Time Travel , Alternate Universe - Canon Divergence , Death hates being turned into a spoon , Life will NOT be turned into a fork thank you very much , Regina the Basilisk and Asmodeus are best friends , BAMF Harry Potter , Tom deserves happiness , Horcruxes can speak , They like to talk to Harry , Tom gets flustered easily , Harry likes to tease Tom , Death believes he would be a good tattoo artist , Tom is so gay for Harry , like it isnt even funny , Why does Death have to be so cute , Harry loves Life and Death , Life is secretly a gardener , Death is so sassy , So is Harry and Life , But Death though","Graphic Depictions Of Violence , Major Character Death",English,06 Jun 2020,Work in Progress,"55,828",24/?,389,3930,1196,78554
18591952,Way Down We Go,xiaq,Teen And Up Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Hermione Granger/Ron Weasley , Luna Lovegood/Ginny Weasley","Draco Malfoy , Harry Potter , Hermione Granger , Ron Weasley , Narcissa Black Malfoy , Pansy Parkinson , Blaise Zabini , Ginny Weasley , Luna Lovegood","Not Epilogue Compliant , Harry Potter Epilogue What Epilogue | EWE , Fix-It , Alternate Universe - Post-Canon , southern aesthetics like whoa , so many corn fields , Recovery , Redemption , Redeemed Draco Malfoy , Harry Potter gets therapy before he gets a happy ending because honestly , Slow Burn , Domestic , Enemies to Friends , Enemies to Friends to Lovers , Hurt/Comfort , Chronic Illness , Sort Of , Werewolf Harry Potter , oh my god they were roommates , idiots to lovers , katydids , red dirt , swimming holes , two morons yelling at each other in the rain , oh no we have to maintain physical contact for health reasons , Enemies to Lovers , Bonding , Modern AU",No Archive Warnings Apply,English,01 Feb 2021,Complete Work,"109,767",29/29,2378,3681,998,78167
7076824,White Lies,cassisluna,Teen And Up Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Hermione Granger/Ron Weasley , Remus Lupin/Severus Snape , Neville Longbottom/Blaise Zabini","Harry Potter , Draco Malfoy , Pansy Parkinson , Blaise Zabini , Neville Longbottom , Ron Weasley , Hermione Granger , Luna Lovegood , Remus Lupin , Severus Snape","Slash , Homosexuality , EWE , AU , Mutual Pining , Pining Harry , Pining Draco Malfoy , Hurt/Comfort , Potions Accident , Hogwarts Eighth Year , Hogwarts Era",Creator Chose Not To Use Archive Warnings,English,25 Dec 2017,Complete Work,"171,013",32/32,297,3456,940,77998
14958221,To Be Little,AvengerOfTheGods,General Audiences,Multi,Harry Potter - J. K. Rowling,"Harry Potter & Severus Snape , Harry Potter & Lucius Malfoy , Harry Potter & Draco Malfoy , Harry Potter & Tom Riddle , Lucius Malfoy/Narcissa Black Malfoy/Severus Snape , Lucius Malfoy / Severus Snape","Harry Potter , Severus Snape , Lucius Malfoy , Narcissa Black Malfoy , Lord Voldemort , Tom Riddle , Draco Malfoy , Albus Dumbledore","Little are known , Abusive Dursley Family , Daddy Severus , Papa Lucius , Diapers , Pacifiers , Good Malfoy Family , Wetting , Bedwetting , thumbsucking , Harry Potter Needs a Hug , Adoption , Manipulative Albus Dumbledore , Dumbledore Bashing , Ron Weasley Bashing , Ginny Weasley Bashing , Hermione Granger is a Good Friend , Good Weasley Twins , They try to help , Protective Slytherins , Non-Sexual Age Play , Good Voldemort (Harry Potter) , Big Brother Draco , Baby Harry , Little Headspace",Creator Chose Not To Use Archive Warnings,English,11 Jul 2020,Complete Work,"15,984",15/15,213,2366,505,77919
1772347,The marriage contract,phoenixgirl26,Not Rated,M/M,Harry Potter - J. K. Rowling,Harry Potter/Severus Snape,"Harry Potter , Sirius Black , Remus Lupin , Severus Snape , Albus Dumbledore , Ginny Weasley , Hermione Granger , Ron Weasley , Neville Longbottom , Luna Lovegood , Molly Weasley , Arthur Weasley","non-canon , Slash , Dumbledore Bashing , Ron Bashing , Ginny Bashing , Hermione Bashing , Molly Weasley Bashing",Creator Chose Not To Use Archive Warnings,English,12 Jun 2014,Complete Work,"44,696",27/27,88,2372,482,77571
25918393,Draco Malfoy and the Wheel of Hecate,starbrigid,Teen And Up Audiences,"F/M, Gen, M/M",Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Hermione Granger & Draco Malfoy , Draco Malfoy & Severus Snape , Luna Lovegood & Draco Malfoy","Draco Malfoy , Harry Potter , Hermione Granger , Ron Weasley , Severus Snape , Luna Lovegood , Viktor Krum , Cedric Diggory , Theodore Nott","Time Travel , Slow Burn , Fluff and Angst , Post-Traumatic Stress Disorder - PTSD , Character Study , Draco Malfoy Needs a Hug , Snarky Draco Malfoy , Unreliable Narrator , Anti-Hero , Yule Ball (Harry Potter) , Prophecy , Duelling , Unforgivable Curses (Harry Potter)",No Archive Warnings Apply,English,30 Sep 2020,Complete Work,"172,691",24/24,1807,3213,245,77379
20069950,Deliberate,sifshadowheart,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,"Teddy Lupin & Harry Potter , Harry Potter & Credence Barebone , Teddy Lupin/Credence Barebone , Albus Dumbledore/Gellert Grindelwald , Harry Potter & Newt Scamander , pre Harry Potter/Newt Scamander , pre Harry Potter/Original Percival Graves , pre Original Percival Graves/Newt Scamander , pre Original Percival Graves/Newt Scamander/Harry Potter","Harry Potter , Teddy Lupin , Isla Black-Hitchens , Unspeakables - Character , Newt Scamander , Albus Dumbledore , Leta Lestrange , Theseus Scamander , Phineas Nigellus Black , Armando Dippet , Original House-Elf Character(s) , Original Male Character(s) , Original Female Character(s) , Original Goblin Character(s) , Aberforth Dumbledore , Charlus Potter , Dorea Black Potter , Original Magical Creatures , Credence Barebone , Modesty Barebone","Time Travel , Alternate Universe , Alternate Universe - Time Travel , Alternate Universe - Canon Divergence , Alpha/Beta/Omega Dynamics , Soulmates , Soulmate-Identifying Marks , Kid Fic , Gentle Harry Potter , Cinnamon Roll Newt Scamander , Magically Powerful Harry Potter , Omega Harry Potter , Alpha Newt Scamander , Implied Mpreg , Animagus Harry Potter , Pureblood Culture (Harry Potter) , Pre-Slash , Eventual threesome M/M/M",No Archive Warnings Apply,English,31 Aug 2019,Complete Work,"73,379",15/15,649,4419,1065,77250
